harpnum,timestamp,filename,goes_class
1080,2011-11-20 12:00:00,hmi.sharp_cea_720s.1080.20111120_120000_TAI.magnetogram.fits,0
1080,2011-11-21 00:00:00,hmi.sharp_cea_720s.1080.20111121_000000_TAI.magnetogram.fits,0
1080,2011-11-21 12:00:00,hmi.sharp_cea_720s.1080.20111121_120000_TAI.magnetogram.fits,0
1080,2011-11-22 00:00:00,hmi.sharp_cea_720s.1080.20111122_000000_TAI.magnetogram.fits,0
1080,2011-11-22 12:00:00,hmi.sharp_cea_720s.1080.20111122_120000_TAI.magnetogram.fits,0
1089,2011-11-17 00:00:00,hmi.sharp_cea_720s.1089.20111117_000000_TAI.magnetogram.fits,0
1090,2011-11-25 00:00:00,hmi.sharp_cea_720s.1090.20111125_000000_TAI.magnetogram.fits,0
1092,2011-11-18 00:00:00,hmi.sharp_cea_720s.1092.20111118_000000_TAI.magnetogram.fits,0
1092,2011-11-18 12:00:00,hmi.sharp_cea_720s.1092.20111118_120000_TAI.magnetogram.fits,0
1092,2011-11-19 00:00:00,hmi.sharp_cea_720s.1092.20111119_000000_TAI.magnetogram.fits,0
1092,2011-11-19 12:00:00,hmi.sharp_cea_720s.1092.20111119_120000_TAI.magnetogram.fits,0
1092,2011-11-20 00:00:00,hmi.sharp_cea_720s.1092.20111120_000000_TAI.magnetogram.fits,0
1092,2011-11-20 12:00:00,hmi.sharp_cea_720s.1092.20111120_120000_TAI.magnetogram.fits,0
1092,2011-11-21 00:00:00,hmi.sharp_cea_720s.1092.20111121_000000_TAI.magnetogram.fits,0
1092,2011-11-21 12:00:00,hmi.sharp_cea_720s.1092.20111121_120000_TAI.magnetogram.fits,0
1092,2011-11-22 00:00:00,hmi.sharp_cea_720s.1092.20111122_000000_TAI.magnetogram.fits,0
1092,2011-11-22 12:00:00,hmi.sharp_cea_720s.1092.20111122_120000_TAI.magnetogram.fits,0
1092,2011-11-23 00:00:00,hmi.sharp_cea_720s.1092.20111123_000000_TAI.magnetogram.fits,0
1092,2011-11-23 12:00:00,hmi.sharp_cea_720s.1092.20111123_120000_TAI.magnetogram.fits,0
1092,2011-11-24 00:00:00,hmi.sharp_cea_720s.1092.20111124_000000_TAI.magnetogram.fits,0
1093,2011-11-18 00:00:00,hmi.sharp_cea_720s.1093.20111118_000000_TAI.magnetogram.fits,0
1093,2011-11-18 12:00:00,hmi.sharp_cea_720s.1093.20111118_120000_TAI.magnetogram.fits,0
1093,2011-11-19 00:00:00,hmi.sharp_cea_720s.1093.20111119_000000_TAI.magnetogram.fits,0
1093,2011-11-19 12:00:00,hmi.sharp_cea_720s.1093.20111119_120000_TAI.magnetogram.fits,0
1093,2011-11-20 00:00:00,hmi.sharp_cea_720s.1093.20111120_000000_TAI.magnetogram.fits,0
1093,2011-11-20 12:00:00,hmi.sharp_cea_720s.1093.20111120_120000_TAI.magnetogram.fits,0
1093,2011-11-21 00:00:00,hmi.sharp_cea_720s.1093.20111121_000000_TAI.magnetogram.fits,0
1093,2011-11-21 12:00:00,hmi.sharp_cea_720s.1093.20111121_120000_TAI.magnetogram.fits,0
1093,2011-11-22 00:00:00,hmi.sharp_cea_720s.1093.20111122_000000_TAI.magnetogram.fits,0
1093,2011-11-22 12:00:00,hmi.sharp_cea_720s.1093.20111122_120000_TAI.magnetogram.fits,0
1093,2011-11-23 00:00:00,hmi.sharp_cea_720s.1093.20111123_000000_TAI.magnetogram.fits,0
1093,2011-11-23 12:00:00,hmi.sharp_cea_720s.1093.20111123_120000_TAI.magnetogram.fits,0
1093,2011-11-24 00:00:00,hmi.sharp_cea_720s.1093.20111124_000000_TAI.magnetogram.fits,0
1093,2011-11-24 12:00:00,hmi.sharp_cea_720s.1093.20111124_120000_TAI.magnetogram.fits,0
1093,2011-11-25 00:00:00,hmi.sharp_cea_720s.1093.20111125_000000_TAI.magnetogram.fits,0
1093,2011-11-25 12:00:00,hmi.sharp_cea_720s.1093.20111125_120000_TAI.magnetogram.fits,0
1093,2011-11-26 00:00:00,hmi.sharp_cea_720s.1093.20111126_000000_TAI.magnetogram.fits,0
1093,2011-11-26 12:00:00,hmi.sharp_cea_720s.1093.20111126_120000_TAI.magnetogram.fits,0
1093,2011-11-27 00:00:00,hmi.sharp_cea_720s.1093.20111127_000000_TAI.magnetogram.fits,0
1093,2011-11-27 12:00:00,hmi.sharp_cea_720s.1093.20111127_120000_TAI.magnetogram.fits,0
1113,2011-11-23 00:00:00,hmi.sharp_cea_720s.1113.20111123_000000_TAI.magnetogram.fits,0
1113,2011-11-23 12:00:00,hmi.sharp_cea_720s.1113.20111123_120000_TAI.magnetogram.fits,0
1113,2011-11-24 00:00:00,hmi.sharp_cea_720s.1113.20111124_000000_TAI.magnetogram.fits,0
1113,2011-11-24 12:00:00,hmi.sharp_cea_720s.1113.20111124_120000_TAI.magnetogram.fits,0
1119,2011-11-27 00:00:00,hmi.sharp_cea_720s.1119.20111127_000000_TAI.magnetogram.fits,0
1119,2011-11-27 12:00:00,hmi.sharp_cea_720s.1119.20111127_120000_TAI.magnetogram.fits,0
1119,2011-11-28 00:00:00,hmi.sharp_cea_720s.1119.20111128_000000_TAI.magnetogram.fits,0
1119,2011-11-28 12:00:00,hmi.sharp_cea_720s.1119.20111128_120000_TAI.magnetogram.fits,0
1119,2011-11-29 00:00:00,hmi.sharp_cea_720s.1119.20111129_000000_TAI.magnetogram.fits,0
1120,2011-11-28 00:00:00,hmi.sharp_cea_720s.1120.20111128_000000_TAI.magnetogram.fits,0
1120,2011-11-28 12:00:00,hmi.sharp_cea_720s.1120.20111128_120000_TAI.magnetogram.fits,0
1120,2011-11-29 00:00:00,hmi.sharp_cea_720s.1120.20111129_000000_TAI.magnetogram.fits,0
1120,2011-11-29 12:00:00,hmi.sharp_cea_720s.1120.20111129_120000_TAI.magnetogram.fits,0
1120,2011-11-30 00:00:00,hmi.sharp_cea_720s.1120.20111130_000000_TAI.magnetogram.fits,0
1120,2011-11-30 12:00:00,hmi.sharp_cea_720s.1120.20111130_120000_TAI.magnetogram.fits,0
1120,2011-12-01 00:00:00,hmi.sharp_cea_720s.1120.20111201_000000_TAI.magnetogram.fits,0
1120,2011-12-01 12:00:00,hmi.sharp_cea_720s.1120.20111201_120000_TAI.magnetogram.fits,0
1124,2011-11-29 00:00:00,hmi.sharp_cea_720s.1124.20111129_000000_TAI.magnetogram.fits,0
1124,2011-11-29 12:00:00,hmi.sharp_cea_720s.1124.20111129_120000_TAI.magnetogram.fits,0
1124,2011-11-30 00:00:00,hmi.sharp_cea_720s.1124.20111130_000000_TAI.magnetogram.fits,0
1124,2011-11-30 12:00:00,hmi.sharp_cea_720s.1124.20111130_120000_TAI.magnetogram.fits,0
1124,2011-12-01 00:00:00,hmi.sharp_cea_720s.1124.20111201_000000_TAI.magnetogram.fits,0
1124,2011-12-01 12:00:00,hmi.sharp_cea_720s.1124.20111201_120000_TAI.magnetogram.fits,0
1124,2011-12-02 00:00:00,hmi.sharp_cea_720s.1124.20111202_000000_TAI.magnetogram.fits,0
1124,2011-12-02 12:00:00,hmi.sharp_cea_720s.1124.20111202_120000_TAI.magnetogram.fits,0
1124,2011-12-03 00:00:00,hmi.sharp_cea_720s.1124.20111203_000000_TAI.magnetogram.fits,0
1126,2011-11-30 00:00:00,hmi.sharp_cea_720s.1126.20111130_000000_TAI.magnetogram.fits,0
1126,2011-11-30 12:00:00,hmi.sharp_cea_720s.1126.20111130_120000_TAI.magnetogram.fits,0
1126,2011-12-01 00:00:00,hmi.sharp_cea_720s.1126.20111201_000000_TAI.magnetogram.fits,0
1126,2011-12-01 12:00:00,hmi.sharp_cea_720s.1126.20111201_120000_TAI.magnetogram.fits,0
1149,2011-12-04 00:00:00,hmi.sharp_cea_720s.1149.20111204_000000_TAI.magnetogram.fits,0
1149,2011-12-04 12:00:00,hmi.sharp_cea_720s.1149.20111204_120000_TAI.magnetogram.fits,0
1149,2011-12-05 00:00:00,hmi.sharp_cea_720s.1149.20111205_000000_TAI.magnetogram.fits,0
1149,2011-12-05 12:00:00,hmi.sharp_cea_720s.1149.20111205_120000_TAI.magnetogram.fits,0
1149,2011-12-06 00:00:00,hmi.sharp_cea_720s.1149.20111206_000000_TAI.magnetogram.fits,0
1149,2011-12-06 12:00:00,hmi.sharp_cea_720s.1149.20111206_120000_TAI.magnetogram.fits,0
1149,2011-12-07 00:00:00,hmi.sharp_cea_720s.1149.20111207_000000_TAI.magnetogram.fits,0
1149,2011-12-07 12:00:00,hmi.sharp_cea_720s.1149.20111207_120000_TAI.magnetogram.fits,0
1149,2011-12-08 00:00:00,hmi.sharp_cea_720s.1149.20111208_000000_TAI.magnetogram.fits,0
1149,2011-12-08 12:00:00,hmi.sharp_cea_720s.1149.20111208_120000_TAI.magnetogram.fits,0
1149,2011-12-09 00:00:00,hmi.sharp_cea_720s.1149.20111209_000000_TAI.magnetogram.fits,0
1149,2011-12-09 12:00:00,hmi.sharp_cea_720s.1149.20111209_120000_TAI.magnetogram.fits,0
1149,2011-12-10 00:00:00,hmi.sharp_cea_720s.1149.20111210_000000_TAI.magnetogram.fits,0
1149,2011-12-10 12:00:00,hmi.sharp_cea_720s.1149.20111210_120000_TAI.magnetogram.fits,0
1149,2011-12-11 00:00:00,hmi.sharp_cea_720s.1149.20111211_000000_TAI.magnetogram.fits,0
1149,2011-12-11 12:00:00,hmi.sharp_cea_720s.1149.20111211_120000_TAI.magnetogram.fits,0
1149,2011-12-12 00:00:00,hmi.sharp_cea_720s.1149.20111212_000000_TAI.magnetogram.fits,0
1149,2011-12-12 12:00:00,hmi.sharp_cea_720s.1149.20111212_120000_TAI.magnetogram.fits,0
1164,2011-12-05 00:00:00,hmi.sharp_cea_720s.1164.20111205_000000_TAI.magnetogram.fits,0
1168,2011-12-08 00:00:00,hmi.sharp_cea_720s.1168.20111208_000000_TAI.magnetogram.fits,0
1168,2011-12-08 12:00:00,hmi.sharp_cea_720s.1168.20111208_120000_TAI.magnetogram.fits,0
1168,2011-12-09 00:00:00,hmi.sharp_cea_720s.1168.20111209_000000_TAI.magnetogram.fits,0
1168,2011-12-09 12:00:00,hmi.sharp_cea_720s.1168.20111209_120000_TAI.magnetogram.fits,0
1168,2011-12-10 00:00:00,hmi.sharp_cea_720s.1168.20111210_000000_TAI.magnetogram.fits,0
1168,2011-12-10 12:00:00,hmi.sharp_cea_720s.1168.20111210_120000_TAI.magnetogram.fits,0
1171,2011-12-07 00:00:00,hmi.sharp_cea_720s.1171.20111207_000000_TAI.magnetogram.fits,0
1171,2011-12-07 12:00:00,hmi.sharp_cea_720s.1171.20111207_120000_TAI.magnetogram.fits,0
1171,2011-12-08 00:00:00,hmi.sharp_cea_720s.1171.20111208_000000_TAI.magnetogram.fits,0
1183,2011-12-13 00:00:00,hmi.sharp_cea_720s.1183.20111213_000000_TAI.magnetogram.fits,0
1183,2011-12-13 12:00:00,hmi.sharp_cea_720s.1183.20111213_120000_TAI.magnetogram.fits,0
1183,2011-12-14 00:00:00,hmi.sharp_cea_720s.1183.20111214_000000_TAI.magnetogram.fits,0
1183,2011-12-14 12:00:00,hmi.sharp_cea_720s.1183.20111214_120000_TAI.magnetogram.fits,0
1183,2011-12-15 00:00:00,hmi.sharp_cea_720s.1183.20111215_000000_TAI.magnetogram.fits,0
1183,2011-12-15 12:00:00,hmi.sharp_cea_720s.1183.20111215_120000_TAI.magnetogram.fits,0
1183,2011-12-16 00:00:00,hmi.sharp_cea_720s.1183.20111216_000000_TAI.magnetogram.fits,0
1183,2011-12-16 12:00:00,hmi.sharp_cea_720s.1183.20111216_120000_TAI.magnetogram.fits,0
1183,2011-12-17 00:00:00,hmi.sharp_cea_720s.1183.20111217_000000_TAI.magnetogram.fits,0
1183,2011-12-17 12:00:00,hmi.sharp_cea_720s.1183.20111217_120000_TAI.magnetogram.fits,0
1183,2011-12-18 00:00:00,hmi.sharp_cea_720s.1183.20111218_000000_TAI.magnetogram.fits,0
1183,2011-12-18 12:00:00,hmi.sharp_cea_720s.1183.20111218_120000_TAI.magnetogram.fits,0
1183,2011-12-19 00:00:00,hmi.sharp_cea_720s.1183.20111219_000000_TAI.magnetogram.fits,0
1183,2011-12-19 12:00:00,hmi.sharp_cea_720s.1183.20111219_120000_TAI.magnetogram.fits,0
1183,2011-12-20 00:00:00,hmi.sharp_cea_720s.1183.20111220_000000_TAI.magnetogram.fits,0
1183,2011-12-20 12:00:00,hmi.sharp_cea_720s.1183.20111220_120000_TAI.magnetogram.fits,0
1183,2011-12-21 00:00:00,hmi.sharp_cea_720s.1183.20111221_000000_TAI.magnetogram.fits,0
1183,2011-12-21 12:00:00,hmi.sharp_cea_720s.1183.20111221_120000_TAI.magnetogram.fits,0
1183,2011-12-22 00:00:00,hmi.sharp_cea_720s.1183.20111222_000000_TAI.magnetogram.fits,0
1183,2011-12-22 12:00:00,hmi.sharp_cea_720s.1183.20111222_120000_TAI.magnetogram.fits,0
1183,2011-12-23 00:00:00,hmi.sharp_cea_720s.1183.20111223_000000_TAI.magnetogram.fits,0
1183,2011-12-23 12:00:00,hmi.sharp_cea_720s.1183.20111223_120000_TAI.magnetogram.fits,0
1209,2011-12-25 00:00:00,hmi.sharp_cea_720s.1209.20111225_000000_TAI.magnetogram.fits,1
1209,2011-12-25 12:00:00,hmi.sharp_cea_720s.1209.20111225_120000_TAI.magnetogram.fits,1
1209,2011-12-26 00:00:00,hmi.sharp_cea_720s.1209.20111226_000000_TAI.magnetogram.fits,1
1209,2011-12-26 12:00:00,hmi.sharp_cea_720s.1209.20111226_120000_TAI.magnetogram.fits,1
1209,2011-12-27 00:00:00,hmi.sharp_cea_720s.1209.20111227_000000_TAI.magnetogram.fits,0
1209,2011-12-27 12:00:00,hmi.sharp_cea_720s.1209.20111227_120000_TAI.magnetogram.fits,0
1209,2011-12-28 00:00:00,hmi.sharp_cea_720s.1209.20111228_000000_TAI.magnetogram.fits,0
1210,2011-12-17 00:00:00,hmi.sharp_cea_720s.1210.20111217_000000_TAI.magnetogram.fits,0
1210,2011-12-17 12:00:00,hmi.sharp_cea_720s.1210.20111217_120000_TAI.magnetogram.fits,0
1210,2011-12-18 00:00:00,hmi.sharp_cea_720s.1210.20111218_000000_TAI.magnetogram.fits,0
1210,2011-12-18 12:00:00,hmi.sharp_cea_720s.1210.20111218_120000_TAI.magnetogram.fits,0
1210,2011-12-19 00:00:00,hmi.sharp_cea_720s.1210.20111219_000000_TAI.magnetogram.fits,0
1210,2011-12-19 12:00:00,hmi.sharp_cea_720s.1210.20111219_120000_TAI.magnetogram.fits,0
1210,2011-12-20 00:00:00,hmi.sharp_cea_720s.1210.20111220_000000_TAI.magnetogram.fits,0
1210,2011-12-20 12:00:00,hmi.sharp_cea_720s.1210.20111220_120000_TAI.magnetogram.fits,0
1210,2011-12-21 00:00:00,hmi.sharp_cea_720s.1210.20111221_000000_TAI.magnetogram.fits,0
1210,2011-12-21 12:00:00,hmi.sharp_cea_720s.1210.20111221_120000_TAI.magnetogram.fits,0
1210,2011-12-22 00:00:00,hmi.sharp_cea_720s.1210.20111222_000000_TAI.magnetogram.fits,0
1210,2011-12-22 12:00:00,hmi.sharp_cea_720s.1210.20111222_120000_TAI.magnetogram.fits,0
1221,2011-12-21 00:00:00,hmi.sharp_cea_720s.1221.20111221_000000_TAI.magnetogram.fits,0
1221,2011-12-21 12:00:00,hmi.sharp_cea_720s.1221.20111221_120000_TAI.magnetogram.fits,0
1221,2011-12-22 00:00:00,hmi.sharp_cea_720s.1221.20111222_000000_TAI.magnetogram.fits,0
1221,2011-12-22 12:00:00,hmi.sharp_cea_720s.1221.20111222_120000_TAI.magnetogram.fits,0
1221,2011-12-23 00:00:00,hmi.sharp_cea_720s.1221.20111223_000000_TAI.magnetogram.fits,0
1221,2011-12-23 12:00:00,hmi.sharp_cea_720s.1221.20111223_120000_TAI.magnetogram.fits,0
1221,2011-12-24 00:00:00,hmi.sharp_cea_720s.1221.20111224_000000_TAI.magnetogram.fits,0
1221,2011-12-24 12:00:00,hmi.sharp_cea_720s.1221.20111224_120000_TAI.magnetogram.fits,0
1237,2011-12-24 00:00:00,hmi.sharp_cea_720s.1237.20111224_000000_TAI.magnetogram.fits,0
1237,2011-12-24 12:00:00,hmi.sharp_cea_720s.1237.20111224_120000_TAI.magnetogram.fits,0
1237,2011-12-25 00:00:00,hmi.sharp_cea_720s.1237.20111225_000000_TAI.magnetogram.fits,0
1237,2011-12-25 12:00:00,hmi.sharp_cea_720s.1237.20111225_120000_TAI.magnetogram.fits,0
1237,2011-12-26 00:00:00,hmi.sharp_cea_720s.1237.20111226_000000_TAI.magnetogram.fits,0
1237,2011-12-26 12:00:00,hmi.sharp_cea_720s.1237.20111226_120000_TAI.magnetogram.fits,0
1249,2012-01-04 00:00:00,hmi.sharp_cea_720s.1249.20120104_000000_TAI.magnetogram.fits,0
1249,2012-01-04 12:00:00,hmi.sharp_cea_720s.1249.20120104_120000_TAI.magnetogram.fits,0
1249,2012-01-05 00:00:00,hmi.sharp_cea_720s.1249.20120105_000000_TAI.magnetogram.fits,0
1249,2012-01-05 12:00:00,hmi.sharp_cea_720s.1249.20120105_120000_TAI.magnetogram.fits,0
1256,2011-12-28 00:00:00,hmi.sharp_cea_720s.1256.20111228_000000_TAI.magnetogram.fits,0
1256,2011-12-28 12:00:00,hmi.sharp_cea_720s.1256.20111228_120000_TAI.magnetogram.fits,0
1256,2011-12-29 00:00:00,hmi.sharp_cea_720s.1256.20111229_000000_TAI.magnetogram.fits,1
1256,2011-12-29 12:00:00,hmi.sharp_cea_720s.1256.20111229_120000_TAI.magnetogram.fits,1
1256,2011-12-30 00:00:00,hmi.sharp_cea_720s.1256.20111230_000000_TAI.magnetogram.fits,1
1256,2011-12-30 12:00:00,hmi.sharp_cea_720s.1256.20111230_120000_TAI.magnetogram.fits,0
1256,2011-12-31 00:00:00,hmi.sharp_cea_720s.1256.20111231_000000_TAI.magnetogram.fits,1
1256,2011-12-31 12:00:00,hmi.sharp_cea_720s.1256.20111231_120000_TAI.magnetogram.fits,1
1256,2012-01-01 00:00:00,hmi.sharp_cea_720s.1256.20120101_000000_TAI.magnetogram.fits,0
1256,2012-01-01 12:00:00,hmi.sharp_cea_720s.1256.20120101_120000_TAI.magnetogram.fits,0
1256,2012-01-02 00:00:00,hmi.sharp_cea_720s.1256.20120102_000000_TAI.magnetogram.fits,0
1256,2012-01-02 12:00:00,hmi.sharp_cea_720s.1256.20120102_120000_TAI.magnetogram.fits,0
1256,2012-01-03 00:00:00,hmi.sharp_cea_720s.1256.20120103_000000_TAI.magnetogram.fits,0
1256,2012-01-03 12:00:00,hmi.sharp_cea_720s.1256.20120103_120000_TAI.magnetogram.fits,0
1256,2012-01-04 00:00:00,hmi.sharp_cea_720s.1256.20120104_000000_TAI.magnetogram.fits,0
1256,2012-01-04 12:00:00,hmi.sharp_cea_720s.1256.20120104_120000_TAI.magnetogram.fits,0
1256,2012-01-05 00:00:00,hmi.sharp_cea_720s.1256.20120105_000000_TAI.magnetogram.fits,0
1256,2012-01-05 12:00:00,hmi.sharp_cea_720s.1256.20120105_120000_TAI.magnetogram.fits,0
1256,2012-01-06 00:00:00,hmi.sharp_cea_720s.1256.20120106_000000_TAI.magnetogram.fits,0
1256,2012-01-06 12:00:00,hmi.sharp_cea_720s.1256.20120106_120000_TAI.magnetogram.fits,0
1256,2012-01-07 00:00:00,hmi.sharp_cea_720s.1256.20120107_000000_TAI.magnetogram.fits,0
1256,2012-01-07 12:00:00,hmi.sharp_cea_720s.1256.20120107_120000_TAI.magnetogram.fits,0
1256,2012-01-08 00:00:00,hmi.sharp_cea_720s.1256.20120108_000000_TAI.magnetogram.fits,0
1271,2012-01-04 00:00:00,hmi.sharp_cea_720s.1271.20120104_000000_TAI.magnetogram.fits,0
1271,2012-01-04 12:00:00,hmi.sharp_cea_720s.1271.20120104_120000_TAI.magnetogram.fits,0
1271,2012-01-05 00:00:00,hmi.sharp_cea_720s.1271.20120105_000000_TAI.magnetogram.fits,0
1271,2012-01-05 12:00:00,hmi.sharp_cea_720s.1271.20120105_120000_TAI.magnetogram.fits,0
1275,2012-01-08 00:00:00,hmi.sharp_cea_720s.1275.20120108_000000_TAI.magnetogram.fits,0
1275,2012-01-08 12:00:00,hmi.sharp_cea_720s.1275.20120108_120000_TAI.magnetogram.fits,0
1275,2012-01-09 00:00:00,hmi.sharp_cea_720s.1275.20120109_000000_TAI.magnetogram.fits,0
1275,2012-01-09 12:00:00,hmi.sharp_cea_720s.1275.20120109_120000_TAI.magnetogram.fits,0
1275,2012-01-10 00:00:00,hmi.sharp_cea_720s.1275.20120110_000000_TAI.magnetogram.fits,0
1275,2012-01-10 12:00:00,hmi.sharp_cea_720s.1275.20120110_120000_TAI.magnetogram.fits,0
1275,2012-01-11 00:00:00,hmi.sharp_cea_720s.1275.20120111_000000_TAI.magnetogram.fits,0
1275,2012-01-11 12:00:00,hmi.sharp_cea_720s.1275.20120111_120000_TAI.magnetogram.fits,0
1275,2012-01-12 00:00:00,hmi.sharp_cea_720s.1275.20120112_000000_TAI.magnetogram.fits,0
1278,2012-01-03 00:00:00,hmi.sharp_cea_720s.1278.20120103_000000_TAI.magnetogram.fits,0
1278,2012-01-03 12:00:00,hmi.sharp_cea_720s.1278.20120103_120000_TAI.magnetogram.fits,0
1278,2012-01-04 00:00:00,hmi.sharp_cea_720s.1278.20120104_000000_TAI.magnetogram.fits,0
1278,2012-01-04 12:00:00,hmi.sharp_cea_720s.1278.20120104_120000_TAI.magnetogram.fits,0
1278,2012-01-05 00:00:00,hmi.sharp_cea_720s.1278.20120105_000000_TAI.magnetogram.fits,0
1278,2012-01-05 12:00:00,hmi.sharp_cea_720s.1278.20120105_120000_TAI.magnetogram.fits,0
1278,2012-01-06 00:00:00,hmi.sharp_cea_720s.1278.20120106_000000_TAI.magnetogram.fits,0
1300,2012-01-09 00:00:00,hmi.sharp_cea_720s.1300.20120109_000000_TAI.magnetogram.fits,0
1300,2012-01-09 12:00:00,hmi.sharp_cea_720s.1300.20120109_120000_TAI.magnetogram.fits,0
1300,2012-01-10 00:00:00,hmi.sharp_cea_720s.1300.20120110_000000_TAI.magnetogram.fits,0
1300,2012-01-10 12:00:00,hmi.sharp_cea_720s.1300.20120110_120000_TAI.magnetogram.fits,0
1309,2012-01-14 00:00:00,hmi.sharp_cea_720s.1309.20120114_000000_TAI.magnetogram.fits,0
1309,2012-01-14 12:00:00,hmi.sharp_cea_720s.1309.20120114_120000_TAI.magnetogram.fits,0
1309,2012-01-15 00:00:00,hmi.sharp_cea_720s.1309.20120115_000000_TAI.magnetogram.fits,0
1309,2012-01-15 12:00:00,hmi.sharp_cea_720s.1309.20120115_120000_TAI.magnetogram.fits,0
1313,2012-01-18 00:00:00,hmi.sharp_cea_720s.1313.20120118_000000_TAI.magnetogram.fits,0
1318,2012-01-18 00:00:00,hmi.sharp_cea_720s.1318.20120118_000000_TAI.magnetogram.fits,0
1321,2012-01-14 00:00:00,hmi.sharp_cea_720s.1321.20120114_000000_TAI.magnetogram.fits,1
1321,2012-01-14 12:00:00,hmi.sharp_cea_720s.1321.20120114_120000_TAI.magnetogram.fits,1
1321,2012-01-15 00:00:00,hmi.sharp_cea_720s.1321.20120115_000000_TAI.magnetogram.fits,0
1321,2012-01-15 12:00:00,hmi.sharp_cea_720s.1321.20120115_120000_TAI.magnetogram.fits,0
1321,2012-01-16 00:00:00,hmi.sharp_cea_720s.1321.20120116_000000_TAI.magnetogram.fits,0
1321,2012-01-16 12:00:00,hmi.sharp_cea_720s.1321.20120116_120000_TAI.magnetogram.fits,1
1321,2012-01-17 00:00:00,hmi.sharp_cea_720s.1321.20120117_000000_TAI.magnetogram.fits,1
1321,2012-01-17 12:00:00,hmi.sharp_cea_720s.1321.20120117_120000_TAI.magnetogram.fits,0
1321,2012-01-18 00:00:00,hmi.sharp_cea_720s.1321.20120118_000000_TAI.magnetogram.fits,1
1321,2012-01-18 12:00:00,hmi.sharp_cea_720s.1321.20120118_120000_TAI.magnetogram.fits,1
1321,2012-01-19 00:00:00,hmi.sharp_cea_720s.1321.20120119_000000_TAI.magnetogram.fits,1
1321,2012-01-19 12:00:00,hmi.sharp_cea_720s.1321.20120119_120000_TAI.magnetogram.fits,1
1321,2012-01-20 00:00:00,hmi.sharp_cea_720s.1321.20120120_000000_TAI.magnetogram.fits,0
1321,2012-01-20 12:00:00,hmi.sharp_cea_720s.1321.20120120_120000_TAI.magnetogram.fits,0
1321,2012-01-21 00:00:00,hmi.sharp_cea_720s.1321.20120121_000000_TAI.magnetogram.fits,0
1321,2012-01-21 12:00:00,hmi.sharp_cea_720s.1321.20120121_120000_TAI.magnetogram.fits,0
1321,2012-01-22 00:00:00,hmi.sharp_cea_720s.1321.20120122_000000_TAI.magnetogram.fits,0
1321,2012-01-22 12:00:00,hmi.sharp_cea_720s.1321.20120122_120000_TAI.magnetogram.fits,1
1321,2012-01-23 00:00:00,hmi.sharp_cea_720s.1321.20120123_000000_TAI.magnetogram.fits,1
1321,2012-01-23 12:00:00,hmi.sharp_cea_720s.1321.20120123_120000_TAI.magnetogram.fits,0
1321,2012-01-24 00:00:00,hmi.sharp_cea_720s.1321.20120124_000000_TAI.magnetogram.fits,0
1321,2012-01-24 12:00:00,hmi.sharp_cea_720s.1321.20120124_120000_TAI.magnetogram.fits,0
1321,2012-01-25 00:00:00,hmi.sharp_cea_720s.1321.20120125_000000_TAI.magnetogram.fits,0
1321,2012-01-25 12:00:00,hmi.sharp_cea_720s.1321.20120125_120000_TAI.magnetogram.fits,0
1321,2012-01-26 00:00:00,hmi.sharp_cea_720s.1321.20120126_000000_TAI.magnetogram.fits,0
1321,2012-01-26 12:00:00,hmi.sharp_cea_720s.1321.20120126_120000_TAI.magnetogram.fits,0
1321,2012-01-27 00:00:00,hmi.sharp_cea_720s.1321.20120127_000000_TAI.magnetogram.fits,1
1338,2012-01-31 00:00:00,hmi.sharp_cea_720s.1338.20120131_000000_TAI.magnetogram.fits,0
1338,2012-01-31 12:00:00,hmi.sharp_cea_720s.1338.20120131_120000_TAI.magnetogram.fits,0
1338,2012-02-01 00:00:00,hmi.sharp_cea_720s.1338.20120201_000000_TAI.magnetogram.fits,0
1338,2012-02-01 12:00:00,hmi.sharp_cea_720s.1338.20120201_120000_TAI.magnetogram.fits,0
1338,2012-02-02 00:00:00,hmi.sharp_cea_720s.1338.20120202_000000_TAI.magnetogram.fits,0
1350,2012-01-28 00:00:00,hmi.sharp_cea_720s.1350.20120128_000000_TAI.magnetogram.fits,0
1350,2012-01-28 12:00:00,hmi.sharp_cea_720s.1350.20120128_120000_TAI.magnetogram.fits,0
1350,2012-01-29 00:00:00,hmi.sharp_cea_720s.1350.20120129_000000_TAI.magnetogram.fits,0
1350,2012-01-29 12:00:00,hmi.sharp_cea_720s.1350.20120129_120000_TAI.magnetogram.fits,0
1350,2012-01-30 00:00:00,hmi.sharp_cea_720s.1350.20120130_000000_TAI.magnetogram.fits,0
1350,2012-01-30 12:00:00,hmi.sharp_cea_720s.1350.20120130_120000_TAI.magnetogram.fits,0
1350,2012-01-31 00:00:00,hmi.sharp_cea_720s.1350.20120131_000000_TAI.magnetogram.fits,0
1350,2012-01-31 12:00:00,hmi.sharp_cea_720s.1350.20120131_120000_TAI.magnetogram.fits,0
1350,2012-02-01 00:00:00,hmi.sharp_cea_720s.1350.20120201_000000_TAI.magnetogram.fits,0
1350,2012-02-01 12:00:00,hmi.sharp_cea_720s.1350.20120201_120000_TAI.magnetogram.fits,0
1350,2012-02-02 00:00:00,hmi.sharp_cea_720s.1350.20120202_000000_TAI.magnetogram.fits,0
1350,2012-02-02 12:00:00,hmi.sharp_cea_720s.1350.20120202_120000_TAI.magnetogram.fits,0
